	Original ID	Gene Name in CARD	ARO	Database
9596	MEG_1797|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1797_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	CMY-30	3002041	megares
9597	MEG_1798|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1143 # 1 # ID=1798_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	CMY-121	3003129	megares
9598	MEG_1799|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1149 # 1 # ID=1799_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.614	TRU-1	3004450	megares
9599	MEG_1800|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1800_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.586	ACT-8	3001831	megares
9600	MEG_1801|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1801_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.535	CMY-109	3002121	megares
9601	MEG_1802|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1802_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.534	CMY-128	3003136	megares
9602	MEG_1803|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1803_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.537	CMY-97	3002110	megares
9603	MEG_1804|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1804_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.533	CMY-152	3005216	megares
9604	MEG_1805|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1805_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.533	CMY-151	3005217	megares
9605	MEG_1806|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1806_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-2	3002013	megares
9606	MEG_1807|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1807_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.532	CMY-89	3002102	megares
9607	MEG_1808|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1808_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.536	CMY-87	3002100	megares
9608	MEG_1809|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1809_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.537	CMY-124	3003132	megares
9609	MEG_1810|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1810_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.540	CMY-122	3003130	megares
9610	MEG_1811|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1811_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-155	3005200	megares
9611	MEG_1812|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1812_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	CMY-96	3002109	megares
9612	MEG_1813|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1813_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-125	3003133	megares
9613	MEG_1814|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1814_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.537	CMY-139	3005191	megares
9614	MEG_1815|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1815_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-158	3005176	megares
9615	MEG_1816|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1816_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-146	3005181	megares
9616	MEG_1817|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1817_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	CMY-147	3005180	megares
9617	MEG_1818|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1818_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	CMY-160	3005183	megares
9618	MEG_1819|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1819_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	CMY-59	3002069	megares
9619	MEG_1820|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1820_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-162	3005184	megares
9620	MEG_1821|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1821_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-140	3005185	megares
9621	MEG_1822|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1149 # 1 # ID=1822_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	CMY-164	3005186	megares
9622	MEG_1823|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1823_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-161	3005187	megares
9623	MEG_1824|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1824_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	CMY-107	3002119	megares
9624	MEG_1825|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1825_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-149	3005190	megares
9625	MEG_1826|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1826_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-134	3003654	megares
9626	MEG_1827|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1827_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	CMY-141	3005196	megares
9627	MEG_1828|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1828_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-29	3002040	megares
9628	MEG_1829|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1829_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	CMY-145	3005197	megares
9629	MEG_1830|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1830_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-130	3003138	megares
9630	MEG_1831|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1831_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	CMY-153	3005218	megares
9631	MEG_1832|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1832_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.536	CMY-144	3005219	megares
9632	MEG_1833|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1833_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.535	CMY-106	3002118	megares
9633	MEG_1834|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1834_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.596	CMY-132	3003652	megares
9634	MEG_1835|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1835_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.537	CMY-12	3002023	megares
9635	MEG_1836|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1836_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-13	3002024	megares
9636	MEG_1837|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1837_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-14	3002025	megares
9637	MEG_1838|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1838_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-2	3002013	megares
9638	MEG_1839|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1839_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.536	CMY-36	3002047	megares
9639	MEG_1840|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1840_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-4	3002015	megares
9640	MEG_1841|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1841_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.533	CMY-65	3002078	megares
9641	MEG_1842|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1149 # 1 # ID=1842_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.636	CMY-9	3002020	megares
9642	MEG_1843|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1149 # 1 # ID=1843_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.637	CMY-19	3002030	megares
9643	MEG_1844|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1844_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-37	3002048	megares
9644	MEG_1845|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1845_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-26	3002037	megares
9645	MEG_1846|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1846_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	CMY-39	3002050	megares
9646	MEG_1847|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1847_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.532	CMY-41	3002052	megares
9647	MEG_1848|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1188 # 1 # ID=1848_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.536	CMY-59	3002069	megares
9648	MEG_1849|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1143 # 1 # ID=1849_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.537	CMY-87	3002100	megares
9649	MEG_1850|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1850_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.532	CMY-110	3002071	megares
9650	MEG_1851|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1149 # 1 # ID=1851_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.637	CMY-8	3002019	megares
9651	MEG_1852|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1149 # 1 # ID=1852_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.640	CMY-10	3002021	megares
9652	MEG_1853|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1149 # 1 # ID=1853_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.641	CMY-11	3002022	megares
9653	MEG_1854|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1854_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-7	3002018	megares
9654	MEG_1855|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1855_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-6	3002017	megares
9655	MEG_1856|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1856_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-15	3002026	megares
9656	MEG_1857|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1857_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-14	3002025	megares
9657	MEG_1858|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1858_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-16	3002027	megares
9658	MEG_1859|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1859_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-38	3002049	megares
9659	MEG_1860|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1860_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-17	3002028	megares
9660	MEG_1861|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1152 # 1 # ID=1861_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	CMY-18	3002029	megares
9661	MEG_1862|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1143 # 1 # ID=1862_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-20	3002031	megares
9662	MEG_1863|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1863_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.537	CMY-21	3002032	megares
9663	MEG_1864|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1864_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.537	CMY-22	3002033	megares
9664	MEG_1865|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1865_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	CMY-23	3002034	megares
9665	MEG_1866|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1866_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.537	CMY-34	3002045	megares
9666	MEG_1867|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1867_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.532	CMY-35	3002046	megares
9667	MEG_1868|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1868_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-24	3002035	megares
9668	MEG_1869|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1869_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.537	CMY-28	3002039	megares
9669	MEG_1870|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1870_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	CMY-31	3002042	megares
9670	MEG_1871|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1143 # 1 # ID=1871_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	CMY-29	3002040	megares
9671	MEG_1872|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1143 # 1 # ID=1872_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.541	CMY-30	3002041	megares
9672	MEG_1873|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1873_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-32	3002043	megares
9673	MEG_1874|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1140 # 1 # ID=1874_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	CMY-33	3002044	megares
9674	MEG_1875|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1875_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.537	CMY-25	3002036	megares
9675	MEG_1876|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1876_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-27	3002038	megares
9676	MEG_1877|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1877_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-40	3002051	megares
9677	MEG_1878|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1878_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-43	3002054	megares
9678	MEG_1879|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1134 # 1 # ID=1879_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-44	3002055	megares
9679	MEG_1880|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1880_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.537	CMY-45	3002056	megares
9680	MEG_1881|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1881_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	CMY-46	3002057	megares
9681	MEG_1882|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1882_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.535	CMY-50	3002061	megares
9682	MEG_1883|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1883_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-73	3002086	megares
9683	MEG_1884|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1884_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.534	CMY-49	3002060	megares
9684	MEG_1885|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1885_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.537	CMY-90	3002103	megares
9685	MEG_1886|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1886_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.529	CMY-47	3002058	megares
9686	MEG_1887|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1887_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-42	3002053	megares
9687	MEG_1888|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1152 # 1 # ID=1888_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.537	CMY-54	3002065	megares
9688	MEG_1889|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1889_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-55	3002066	megares
9689	MEG_1890|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1890_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.535	CMY-48	3002059	megares
9690	MEG_1891|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1891_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-58	3002072	megares
9691	MEG_1892|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1892_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-57	3002068	megares
9692	MEG_1893|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1893_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-56	3002067	megares
9693	MEG_1894|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1894_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.536	CMY-53	3002064	megares
9694	MEG_1895|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1895_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-63	3002076	megares
9695	MEG_1896|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1896_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.536	CMY-64	3002077	megares
9696	MEG_1897|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1897_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-60	3002073	megares
9697	MEG_1898|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1143 # 1 # ID=1898_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.540	CMY-61	3002074	megares
9698	MEG_1899|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1899_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-62	3002075	megares
9699	MEG_1900|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1900_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.534	CMY-65	3002078	megares
9700	MEG_1901|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1901_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.535	CMY-66	3002079	megares
9701	MEG_1902|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1902_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.528	CMY-68	3002081	megares
9702	MEG_1903|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1903_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.542	CMY-71	3002084	megares
9703	MEG_1904|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1904_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.536	CMY-67	3002080	megares
9704	MEG_1905|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1905_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.535	CMY-51	3002062	megares
9705	MEG_1906|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1906_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.531	CMY-75	3002088	megares
9706	MEG_1907|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1907_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.534	CMY-76	3002089	megares
9707	MEG_1908|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1908_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.537	CMY-78	3002091	megares
9708	MEG_1909|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1909_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.534	CMY-79	3002092	megares
9709	MEG_1910|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1910_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.540	CMY-80	3002093	megares
9710	MEG_1911|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1911_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.533	CMY-81	3002094	megares
9711	MEG_1912|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1912_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-84	3002097	megares
9712	MEG_1913|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1913_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	CMY-69	3002082	megares
9713	MEG_1914|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1914_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.550	CMY-74	3002087	megares
9714	MEG_1915|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1915_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.547	CMY-70	3002083	megares
9715	MEG_1916|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1916_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.551	CMY-83	3002096	megares
9716	MEG_1917|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1917_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.535	CMY-72	3002085	megares
9717	MEG_1918|Drugs|betalactams|Class_C_betalactamases|CMY_1 # 1 # 1146 # 1 # ID=1918_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.537	CMY-77	3002090	megares
