	Original ID	Gene Name in CARD	ARO	Database
11432	gi:486015611:ref:WP_001503037.1:|[u'macrolide',			deeparg
11433	gi:492246796:ref:WP_005788492.1:|[u'fluoroquinolone',			deeparg
11434	gi:505182965:ref:WP_015370067.1:|[u'fluoroquinolone']|emrB|unknown	Klebsiella pneumoniae KpnH	3004597	deeparg
11435	gi:815697313:ref:WP_046430859.1:|[u'cephalosporin']|L1			deeparg
11436	gi:692990329:ref:WP_032178723.1:|[u'macrolide',			deeparg
11437	AAM97249|[u'beta-lactam']|penA|penA|unknown			deeparg
11438	Q0SYP9|[u'multidrug']|MdtL|unknown	bcr-1	3003801	deeparg
11439	gi:1028848468:ref:WP_064017431.1:|[u'glycopeptide']|vanM|unknown	vanA	3000010	deeparg
11440	gi:446533224:ref:WP_000610570.1:|[u'nucleoside',			deeparg
11441	BAC61820.1|[u'beta_lactam']|CARB-22|unknown	CARB-22	3003151	deeparg
11442	gi:1039426046:ref:WP_064791144.1:|[u'macrolide',			deeparg
11443	gi:1028097453:ref:WP_063854150.1:|[u'macrolide']|mphC|unknown	mphC	3000319	deeparg
11444	(Gly)vanS-L:EU250284:5416-6510:1095|[u'glycopeptide']|vanSL|unknown	vanS gene in vanL cluster	3002938	deeparg
11445	gi:489127020:ref:WP_003036815.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
11446	ABG77965.1|[u'multidrug']|acrA|unknown	Enterobacter cloacae acrA	3004042	deeparg
11447	gi:1372054669:ref:WP_106924209.1:|[u'cephalosporin']|CTX-M-13|unknown	CTX-M-213	3005636	deeparg
11448	YP_001749617|[u'bacitracin']|BacA|unknown	bacA	3002986	deeparg
11449	gi:446910350:ref:WP_000987606.1:|[u'glycylcycline',			deeparg
11450	ABB97007.1|[u'beta_lactam']|TEM-55|unknown	TEM-55	3000924	deeparg
11451	gi:779967349:ref:WP_045414304.1:|[u'macrolide',			deeparg
11452	gi:686392864:ref:WP_031906909.1:|[u'nitroimidazole']|msbA|unknown	msbA	3003950	deeparg
11453	gi:658548225:ref:WP_029740696.1:|[u'macrolide',			deeparg
11454	gi:1105502219:ref:WP_071846369.1:|[u'aminoglycoside']|aadA2|unknown	aadA2	3002602	deeparg
11455	gi:754645732:ref:WP_042030778.1:|[u'fluoroquinolone']|emrA|unknown	emrA	3000027	deeparg
11456	gi:1134789692:ref:WP_076611061.1:|[u'peptide']|MCR-1|unknown	MCR-1.5	3004685	deeparg
11457	AAZ04783.1|[u'quinolone']|QnrA4|unknown	QnrA4	3002710	deeparg
11458	gi:836557714:ref:WP_047717274.1:|[u'fosfomycin']|FosA2|unknown	FosA2	3002804	deeparg
11459	gi:916992013:ref:WP_051598725.1:|[u'macrolide',			deeparg
11460	gi:446414951:ref:WP_000492806.1:|[u'fluoroquinolone',			deeparg
11461	gi:491152918:ref:WP_005011312.1:|[u'cephalosporin',			deeparg
11462	gi:693169287:ref:WP_032301906.1:|[u'fluoroquinolone',			deeparg
11463	BAA28282.1|[u'beta_lactam']|CTX-M-45|unknown	CTX-M-45	3001907	deeparg
11464	AAB03413.1|[u'beta_lactam']|cphA2|unknown	cphA2	3003099	deeparg
11465	gi:310884242:gb:EFQ42836.1:|[u'macrolide',			deeparg
11466	gi:727182101:ref:WP_033644545.1:|[u'aminoglycoside']|AAC(6')-Ic|unknown	AAC(6')-Ic	3002549	deeparg
11467	YP_002636110|[u'multidrug']|acrB|unknown	acrB	3000216	deeparg
11468	AAF94716.1|[u'carbapenem']|Vibrio			deeparg
11469	CAA45828.1|[u'beta_lactam']|TEM-3|unknown	TEM-3	3000875	deeparg
11470	gi:490202154:ref:WP_004100624.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
11471	gi:501346013:ref:WP_012377648.1:|[u'aminoglycoside']|APH(3'')-Ia|unknown	APH(3'')-Ia	3002638	deeparg
11472	gi:1028104727:ref:WP_063859973.1:|[u'cephalosporin']|CTX-M-1|unknown	CTX-M-166	3003650	deeparg
11473	gi:644964905:ref:WP_025385660.1:|[u'fluoroquinolone',			deeparg
11474	gi:1031632106:gb:ANG13191.1:|[u'monobactam',			deeparg
11475	ABD58917.1|[u'aminoglycoside']|aadA15|unknown	aadA15	3002615	deeparg
11476	gi:916081788:ref:WP_050955036.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
11477	gi:554682629:ref:WP_023182561.1:|[u'fluoroquinolone',			deeparg
11478	gi:764643151:ref:WP_044440849.1:|[u'cephalosporin',			deeparg
11479	gi:537465895:ref:WP_020977391.1:|[u'nitroimidazole']|msbA|unknown	msbA	3003950	deeparg
11480	AAW22056.1|[u'beta_lactam']|OXA-73|unknown	OXA-73	3001785	deeparg
11481	YP_002237398|[u'multidrug']|Bcr|unknown	bcr-1	3003801	deeparg
11482	WP_001089072.1|[u'glycylcycline',			deeparg
11483	gi:917203192:ref:WP_051809904.1:|[u'aminocoumarin']|novA|unknown	msbA	3003950	deeparg
11484	gi:959876551:ref:WP_058152050.1:|[u'fluoroquinolone',			deeparg
11485	gi:1276739987:ref:WP_099982808.1:|[u'tetracycline']|Tet51|Tet51|unknown	tet(51)	3004586	deeparg
11486	(Tmt)dfrA29:AM237806:615-1086:472|[u'diaminopyrimidine']|dfrA7|unknown	dfrA7	3002862	deeparg
11487	ACI31326.1|[u'aminoglycoside']|AAC(6')-29b|unknown	AAC(6')-29b	3002584	deeparg
11488	gi:1343491222:ref:WP_104009838.1:|[u'monobactam',			deeparg
11489	AAL78278.2|[u'beta_lactam']|OXY-2-6|unknown	OXY-2-7	3002402	deeparg
11490	gi:1028848469:ref:WP_064017432.1:|[u'glycopeptide']|vanXA|unknown	vanX gene in vanA cluster	3002949	deeparg
11491	gi:567442721:ref:WP_024026170.1:|[u'macrolide',			deeparg
11492	BAE78083.1|[u'multidrug']|mdtO|unknown	mdtO	3003549	deeparg
11493	BAA78801|[u'aminoglycoside']|Ant3Ia|unknown	ANT(3'')-IIa	3004089	deeparg
11494	gi:730521256:ref:WP_034035338.1:|[u'monobactam',			deeparg
11495	AEP40503.1|[u'glycopeptide']|vanRN|unknown	vanR gene in vanN cluster	3002929	deeparg
11496	gi:1032611298:ref:WP_064238644.1:|[u'cephalosporin']|L1			deeparg
11497	gi:445996729:ref:WP_000074584.1:|[u'peptide']|bcrA|unknown	bcrA	3002987	deeparg
11498	FR823292.1.gene4.p01|[u'monobactam',			deeparg
11499	ZP_03834862|[u'beta_lactam']|CFE-1|unknown	CMY-159	3006458	deeparg
11500	gi:949723153:ref:WP_057066407.1:|[u'fluoroquinolone']|mdtH|unknown	mdtH	3001216	deeparg
11501	gi:921019590:ref:WP_053065897.1:|[u'fluoroquinolone',			deeparg
11502	gi:522064112:ref:WP_020575321.1:|[u'glycopeptide']|vanXI|unknown	vanX gene in vanI cluster	3003725	deeparg
11503	(Bla)blaPOM-1:EU315252:972-1832:861|[u'cephalosporin']|L1			deeparg
11504	gi:695698096:ref:WP_032637598.1:|[u'fosfomycin']|FosA2|unknown	FosA2	3002804	deeparg
11505	gi:499193550:ref:WP_010891090.1:|[u'aminoglycoside']|APH(3')-Ia|unknown	APH(3')-Ia	3002641	deeparg
11506	gi:499229009:ref:WP_010926549.1:|[u'macrolide',			deeparg
11507	gi:1041152930:gb:OBV23505.1:|[u'monobactam',			deeparg
11508	gi:1016934190:ref:WP_063136393.1:|[u'fluoroquinolone']|mdtH|unknown	mdtH	3001216	deeparg
11509	gi:559234117:ref:WP_023582764.1:|[u'macrolide',			deeparg
11510	gi:446700209:ref:WP_000777555.1:|[u'diaminopyrimidine']|dfrA15|unknown	dfrA1	3002854	deeparg
11511	gi:760320840:ref:WP_043856858.1:|[u'aminoglycoside']|aadK|unknown	aadK	3002627	deeparg
11512	gi:516511311:ref:WP_017899749.1:|[u'macrolide',			deeparg
11513	ADI55014.1|[u'quinolone']|QnrVC4|unknown	QnrVC4	3002801	deeparg
11514	AAB63533.1|[u'aminoglycoside']|AAC(6')-Ii|unknown	AAC(6')-Ii	3002556	deeparg
11515	gi:446883720:ref:WP_000960976.1:|[u'aminoglycoside']|AAC(6')-34|unknown	AAC(6')-Ian	3003200	deeparg
11516	ZP_03749779|[u'beta_lactam']|pbp2b|unknown			deeparg
11517	gi:489200117:ref:WP_003109351.1:|[u'glycylcycline',			deeparg
11518	gi:555139174:gb:ESM81938.1:|[u'fluoroquinolone',			deeparg
11519	gi:1031651615:gb:ANG22525.1:|[u'monobactam',			deeparg
11520	gi:1016936578:ref:WP_063138473.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
11521	gi:485799747:ref:WP_001420685.1:|[u'fluoroquinolone',			deeparg
11522	gi:655082055:ref:WP_028530133.1:|[u'glycopeptide']|vanSD|unknown	vanS gene in vanD cluster	3002934	deeparg
11523	gi:553783192:ref:WP_023114693.1:|[u'monobactam',			deeparg
11524	AE016830.1.gene768.p01|[u'rifamycin',			deeparg
11525	ZP_02631430|[u'bacitracin']|BacA|unknown	bacA	3002986	deeparg
11526	gi:593027998:gb:EXM43752.1:|[u'fosfomycin']|FosB3|unknown	Staphylococcus aureus FosB	3004661	deeparg
11527	gi:553729091:ref:WP_023063817.1:|[u'sulfonamide',			deeparg
11528	gi:490952216:ref:WP_004814035.1:|[u'cephalosporin',			deeparg
11529	gi:1058244003:ref:WP_068981635.1:|[u'cephalosporin',			deeparg
11530	ACS83748.1|[u'tetracycline']|tet43|unknown	tet(43)	3000573	deeparg
11531	gi:485736306:ref:WP_001363537.1:|[u'fluoroquinolone']|emrB|unknown	emrB	3000074	deeparg
11532	gi:823302270:ref:WP_047057473.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
11533	NP_418486.1|[u'fluoroquinolone',			deeparg
11534	gi:447003332:ref:WP_001080588.1:|[u'macrolide',			deeparg
11535	WP_000192137.1|[u'fluoroquinolone',			deeparg
11536	gi:1188444903:ref:WP_085562405.1:|[u'carbapenem']|IMI-4|unknown	IMI-5	3001862	deeparg
11537	gi:1040476795:ref:WP_065102238.1:|[u'cephalosporin',			deeparg
11538	gi:491186452:ref:WP_005044810.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
11539	gi:838647861:gb:KLW31786.1:|[u'fluoroquinolone',			deeparg
11540	gi:1028097169:ref:WP_063853866.1:|[u'macrolide']|mphA|unknown	mphA	3000316	deeparg
11541	gi:505244435:ref:WP_015431537.1:|[u'cephalosporin',			deeparg
11542	WP_024565805.1|[u'beta_lactam']|BlaB|unknown	Chryseobacterium meningosepticum BlaB	3000579	deeparg
11543	gi:487566968:ref:WP_001718431.1:|[u'fluoroquinolone',			deeparg
11544	gi:693104039:ref:WP_032258261.1:|[u'fluoroquinolone',			deeparg
11545	gi:851965761:ref:WP_048234935.1:|[u'aminoglycoside']|AAC(6')-Ic|unknown	AAC(6')-Ic	3002549	deeparg
11546	AHL30284.1|[u'beta_lactam']|OXA-388|unknown	OXA-388	3001574	deeparg
11547	gi:1105502221:ref:WP_071846371.1:|[u'aminoglycoside']|aadA|unknown	ANT(3'')-IIa	3004089	deeparg
11548	gi:829911593:ref:WP_047362788.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
11549	YP_001778540|[u'multidrug']|OpcM|unknown	opcM	3003037	deeparg
11550	gi:507046914:ref:WP_016117948.1:|[u'cephalosporin',			deeparg
11551	AGZ20169.1|[u'beta_lactam']|CMY-108|unknown	CMY-108	3002120	deeparg
11552	gi:695797326:ref:WP_032711517.1:|[u'fluoroquinolone',			deeparg
11553	gi:514074859:ref:WP_016528694.1:|[u'fluoroquinolone',			deeparg
11554	AAU95768.1|[u'multidrug']|mepA|unknown	mepA	3000026	deeparg
11555	gi:500435236:gb:EOP48958.1:|[u'glycopeptide']|vanSA|unknown	vanS gene in vanA cluster	3002931	deeparg
11556	gi:896500023:ref:WP_049408110.1:|[u'fluoroquinolone',			deeparg
11557	AKL79742.1|[u'carbapenem']|CarO|unknown	OmpA	3005044	deeparg
11558	gi:485868015:ref:WP_001465785.1:|[u'nucleoside',			deeparg
11559	BAH62770|[u'multidrug']|mdtG|unknown	mdtG	3001329	deeparg
11560	gi:1028109657:ref:WP_063864079.1:|[u'monobactam',			deeparg
11561	gi:506326044:ref:WP_015845803.1:|[u'lincosamide',			deeparg
11562	gi:757768775:ref:WP_042988862.1:|[u'penam']|BLA1|unknown	Bla1	3000090	deeparg
11563	gi:447124495:ref:WP_001201751.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
11564	gi:896243332:ref:WP_049239252.1:|[u'monobactam',			deeparg
11565	gi:291191121:pdb:3IF6:A|[u'cephalosporin',			deeparg
11566	gi:1007092170:ref:WP_061843129.1:|[u'fluoroquinolone',			deeparg
11567	gi:1028104597:ref:WP_063859917.1:|[u'cephamycin']|CMY-64|unknown	CMY-96	3002109	deeparg
11568	gi:724792315:gb:KHD85090.1:|[u'glycopeptide']|vanZA|unknown	vanZ gene in vanA cluster	3002962	deeparg
11569	gi:1028100563:ref:WP_063856698.1:|[u'glycopeptide']|vanHO|unknown	vanH gene in vanO cluster	3002948	deeparg
11570	gi:1118555868:ref:WP_072186106.1:|[u'monobactam',			deeparg
11571	gi:488100621:ref:WP_002172018.1:|[u'cephalosporin',			deeparg
11572	gi:835263828:ref:WP_047425942.1:|[u'fosfomycin']|FosB3|unknown	FosD	3004674	deeparg
11573	gi:1058243749:ref:WP_068981629.1:|[u'cephalosporin']|ADC-2|unknown	ADC-98	3006455	deeparg
11574	gi:746474916:ref:WP_039513072.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
11575	gi:916129033:ref:WP_050958684.1:|[u'nitroimidazole']|msbA|unknown	msbA	3003950	deeparg
11576	gi:765458296:ref:WP_044714032.1:|[u'peptide']|arnA|unknown	arnA	3002985	deeparg
11577	APB03214.1|[u'tetracycline']|tetA(48)|Efflux			deeparg
11578	gi:1031643997:gb:ANG18949.1:|[u'monobactam',			deeparg
11579	gi:446657942:ref:WP_000735288.1:|[u'macrolide',			deeparg
11580	gi:896516823:ref:WP_049422182.1:|[u'cephalosporin']|L1			deeparg
11581	gi:488948382:ref:WP_002859457.1:|[u'macrolide',			deeparg
11582	gi:1028112073:ref:WP_063866263.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
11583	CAC17627.1|[u'beta_lactam']|OCH-7|unknown	OCH-7	3002520	deeparg
11584	gi:949714501:ref:WP_057061108.1:|[u'tetracycline']|tetR|tetR|unknown	MexL	3003710	deeparg
11585	gi:827468549:ref:WP_047228032.1:|[u'macrolide',			deeparg
11586	gi:1039668493:ref:WP_064960176.1:|[u'penam']|blaF|unknown	blaF	3003562	deeparg
11587	gi:545247888:ref:WP_021546291.1:|[u'nucleoside',			deeparg
11588	AEZ05108.1|[u'beta_lactam']|GES-20|unknown	GES-20	3002349	deeparg
11589	gi:545243557:ref:WP_021542311.1:|[u'fluoroquinolone',			deeparg
11590	gi:502733829:ref:WP_012968813.1:|[u'fluoroquinolone',			deeparg
11591	gi:1080153692:ref:WP_070342372.1:|[u'aminoglycoside']|aadA2|unknown	aadA2	3002602	deeparg
11592	CAR60300|[u'multidrug']|acrB|unknown	acrB	3000216	deeparg
11593	gi:919955950:ref:WP_052920887.1:|[u'fluoroquinolone']|mdtH|unknown	mdtH	3001216	deeparg
11594	gi:970323543:ref:WP_058689592.1:|[u'macrolide',			deeparg
11595	gi:692996951:ref:WP_032183921.1:|[u'fosfomycin']|mdtG|unknown	mdtG	3001329	deeparg
11596	gi:693161604:ref:WP_032296651.1:|[u'bicyclomycin']|bcr-1|unknown	bcr-1	3003801	deeparg
11597	gi:295443907:dbj:BAJ06377.1:|[u'monobactam',			deeparg
11598	gi:857775740:emb:CRL64671.1:|[u'fluoroquinolone',			deeparg
11599	gi:1031791968:ref:WP_064133322.1:|[u'peptide']|Bacillus			deeparg
11600	ACX31141.1|[u'beta_lactam']|OXA-149|unknown	OXA-149	3001454	deeparg
11601	gi:1028109715:ref:WP_063864118.1:|[u'cephalosporin',			deeparg
11602	gi:445947023:ref:WP_000024878.1:|[u'macrolide',			deeparg
11603	gi:730661043:ref:WP_034065992.1:|[u'phenicol']|floR|unknown	cmlA9	3005043	deeparg
11604	gi:1058244029:ref:WP_068981637.1:|[u'cephalosporin',			deeparg
11605	gi:1028108013:ref:WP_063862734.1:|[u'cephalosporin',			deeparg
11606	gi:693226657:ref:WP_032340852.1:|[u'fluoroquinolone',			deeparg
11607	YP_415591|[u'tetracycline']|tet38|unknown	tet(38)	3000565	deeparg
11608	ZP_04145743|[u'beta_lactam']|BLA1|unknown	Bla1	3000090	deeparg
11609	gi:447111690:ref:WP_001188946.1:|[u'fluoroquinolone',			deeparg
11610	gi:555042961:gb:ESL87268.1:|[u'fluoroquinolone',			deeparg
11611	gi:1252412300:ref:WP_096807443.1:|[u'carbapenem',			deeparg
11612	gi:446866517:ref:WP_000943773.1:|[u'fosfomycin']|FosB|unknown	FosB	3000172	deeparg
11613	gi:1040961125:ref:WP_065177719.1:|[u'cephalosporin']|L1			deeparg
11614	gi:1028096928:ref:WP_063853625.1:|[u'macrolide']|mefA|unknown	mel	3000616	deeparg
11615	gi:746270496:ref:WP_039318360.1:|[u'fluoroquinolone',			deeparg
11616	gi:556422872:ref:WP_023307824.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
11617	gi:445983921:ref:WP_000061776.1:|[u'lincosamide',			deeparg
11618	gi:486280571:ref:WP_001570562.1:|[u'nucleoside',			deeparg
11619	gi:1028100631:ref:WP_063856766.1:|[u'glycopeptide']|vanWB|unknown	vanW gene in vanB cluster	3002964	deeparg
11620	gi:960864478:ref:WP_058342571.1:|[u'fluoroquinolone',			deeparg
11621	gi:493735121:ref:WP_006684339.1:|[u'fluoroquinolone']|QnrB12|unknown	QnrB12	3002726	deeparg
11622	gi:555222058:ref:WP_023214681.1:|[u'fluoroquinolone',			deeparg
11623	gi:1031625639:gb:ANG10160.1:|[u'monobactam',			deeparg
11624	gi:913458661:ref:WP_050438069.1:|[u'cephalosporin']|AQU-1|unknown	TRU-1	3004450	deeparg
11625	gi:1028086548:ref:WP_063844922.1:|[u'macrolide',			deeparg
11626	gi:1080153676:ref:WP_070342356.1:|[u'aminoglycoside']|aadA7|unknown	aadA7	3002607	deeparg
11627	YP_561834|[u'beta_lactam']|BL3_shw|unknown	TMB-1	3004105	deeparg
11628	gi:497507277:ref:WP_009821475.1:|[u'carbapenem',			deeparg
11629	NP_274718.1|[u'multidrug']|mtrD|unknown	mtrD	3000811	deeparg
11630	YP_002735431|[u'beta-lactam']|PBP-2X|PBP-2X|unknown			deeparg
11631	gi:490437755:ref:WP_004308783.1:|[u'lincosamide']|lnuA|unknown	lnuA	3002835	deeparg
11632	gi:489294780:ref:WP_003202298.1:|[u'fluoroquinolone',			deeparg
11633	gi:951242754:ref:WP_057691494.1:|[u'tetracycline']|tet(30)|unknown	tet(41)	3000569	deeparg
11634	gi:1031624195:gb:ANG09482.1:|[u'monobactam',			deeparg
11635	gi:1028101967:ref:WP_063857786.1:|[u'cephalosporin']|ADC-81|unknown	ADC-10	3003855	deeparg
11636	ZP_02656523|[u'fluoroquinolone',			deeparg
11637	(AGly)aacA4:AF416297:2738-3304:567|[u'aminoglycoside']|AAC(6')-Ib8|unknown	AAC(6')-Ib8	3002579	deeparg
11638	AAA26775.1|[u'beta_lactam']|EXO|unknown	EXO-1	3003564	deeparg
11639	gi:755162121:ref:WP_042511261.1:|[u'lincosamide',			deeparg
11640	AIS67769.1|[u'beta_lactam']|SHV-186|unknown	SHV-186	3003153	deeparg
11641	gi:491211278:ref:WP_005069609.1:|[u'cephalosporin',			deeparg
11642	gi:1028110861:ref:WP_063865138.1:|[u'monobactam',			deeparg
11643	ABG36700|[u'sulfonamide']|sul1|unknown	sul1	3000410	deeparg
11644	YP_002706076|[u'multidrug']|smeD|unknown	smeD	3003055	deeparg
11645	ADQ43424.1|[u'quinolone']|QnrB31|unknown	QnrB13	3002727	deeparg
11646	gi:545285852:ref:WP_021568926.1:|[u'nucleoside',			deeparg
11647	gi:555254264:ref:WP_023237471.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
11648	gi:568065261:ref:WP_024052921.1:|[u'macrolide']|mefA|unknown	mel	3000616	deeparg
11649	gi:693256048:ref:WP_032359333.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
11650	gi:727258642:ref:WP_033717873.1:|[u'cephalosporin',			deeparg
11651	gi:693166033:ref:WP_032299553.1:|[u'fluoroquinolone',			deeparg
11652	gi:695701480:ref:WP_032638994.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
11653	gi:754493634:ref:WP_041910529.1:|[u'fluoroquinolone']|mdtH|unknown	mdtH	3001216	deeparg
11654	gi:1080153686:ref:WP_070342366.1:|[u'aminoglycoside']|aadA15|unknown	aadA15	3002615	deeparg
11655	gi:941039122:ref:WP_055051514.1:|[u'macrolide',			deeparg
11656	AFN21551.1|[u'beta_lactam']|TEM-19|unknown	TEM-19	3000890	deeparg
11657	gi:917561940:ref:WP_052157330.1:|[u'carbapenem',			deeparg
11658	gi:1044690744:ref:WP_065419569.1:|[u'cephalosporin']|CTX-M-15|unknown	CTX-M-186	3005609	deeparg
11659	CCF55073.1|[u'macrolide-lincosamide-streptogramin']|Erm(43)|unknown	Erm(43)	3003205	deeparg
11660	gi:446993878:ref:WP_001071134.1:|[u'peptide']|Bacillus			deeparg
11661	gi:779852631:ref:WP_045348970.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
11662	gi:1201190435:ref:WP_087587955.1:|[u'monobactam',			deeparg
11663	gi:488321803:ref:WP_002391188.1:|[u'fosfomycin']|FosB3|unknown	FosB3	3002873	deeparg
11664	gi:983424273:ref:WP_060588471.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
11665	CP001138.1.gene4042.p01|[u'multidrug']|mdtL|mdtL|unknown	bcr-1	3003801	deeparg
11666	ZP_03064700|[u'multidrug']|MdtH|unknown	mdtH	3001216	deeparg
11667	gi:976090872:ref:WP_059295021.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
11668	gi:490048320:ref:WP_003950682.1:|[u'aminoglycoside']|AAC(6')-Isa|unknown	AAC(6')-Isa	3002563	deeparg
11669	gi:772774655:ref:WP_045322518.1:|[u'aminocoumarin']|novA|unknown	msbA	3003950	deeparg
11670	gi:953976195:ref:WP_058061931.1:|[u'cephalosporin',			deeparg
11671	gi:1175118064:ref:WP_081666691.1:|[u'cephalosporin',			deeparg
11672	gi:659668887:ref:WP_029882578.1:|[u'fluoroquinolone',			deeparg
11673	CAA45050.1|[u'macrolide-lincosamide-streptogramin']|srmB|unknown	srmB	3002828	deeparg
11674	gi:1031627007:gb:ANG10795.1:|[u'monobactam',			deeparg
11675	gi:657203716:ref:WP_029318148.1:|[u'aminoglycoside']|aadK|unknown	aadK	3002627	deeparg
11676	gi:1028111196:ref:WP_063865408.1:|[u'fluoroquinolone',			deeparg
11677	gi:1031797052:ref:WP_064137038.1:|[u'fosfomycin']|FosB3|unknown	Staphylococcus aureus FosB	3004661	deeparg
11678	gi:817104523:ref:WP_046477871.1:|[u'macrolide']|macB|unknown	macB	3000535	deeparg
11679	gi:1201190419:ref:WP_087587939.1:|[u'cephalosporin',			deeparg
11680	gi:647324999:ref:WP_025760813.1:|[u'macrolide',			deeparg
11681	ABD97469|[u'rifampin']|rif|unknown	TEM-139	3001003	deeparg
11682	gi:488223301:ref:WP_002294509.1:|[u'aminoglycoside']|ANT(9)-Ia|unknown	ANT(9)-Ia	3002630	deeparg
11683	gi:998245121:ref:WP_061098716.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
11684	CP001918.1.gene2608.p01|[u'fosfomycin']|mdtG|unknown	mdtG	3001329	deeparg
11685	gi:727400916:ref:WP_033810957.1:|[u'nucleoside',			deeparg
11686	gi:550213341:gb:ERP03693.1:|[u'aminocoumarin']|mdtA|unknown	mdtA	3000792	deeparg
11687	(AGly)vph:NG_048566:101-982:882|[u'peptide']|viomycin			deeparg
11688	ADI58622.1|[u'beta_lactam']|OXA-178|unknown	OXA-178	3001472	deeparg
11689	AAD03490.1|[u'aminoglycoside']|AAC(6')-Ir|unknown	AAC(6')-Ir	3002561	deeparg
11690	gi:895852437:ref:WP_048965578.1:|[u'fosfomycin']|FosA2|unknown	FosA2	3002804	deeparg
11691	gi:32345890:gb:AAM97239.1:|[u'beta-lactam']|penA|penA|unknown			deeparg
11692	gi:730547383:ref:WP_034043639.1:|[u'monobactam',			deeparg
11693	gi:505197081:ref:WP_015384183.1:|[u'aminoglycoside']|aadK|unknown	aadK	3002627	deeparg
11694	ZP_02904358|[u'multidrug']|MdtP|unknown	mdtP	3003550	deeparg
11695	gi:556423714:ref:WP_023308649.1:|[u'fluoroquinolone',			deeparg
11696	gi:507023808:ref:WP_016095885.1:|[u'peptide']|bcrA|unknown	bcrA	3002987	deeparg
11697	gi:730732758:ref:WP_034085125.1:|[u'phenicol']|catB10|unknown	catB10	3003110	deeparg
11698	ZP_04525131|[u'fluoroquinolone']|pmrA|unknown	pmrA	3000822	deeparg
11699	gi:922010091:ref:WP_053295731.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
11700	CAJ19605.1|[u'beta_lactam']|OKP-A-7|unknown	OKP-A-7	3002424	deeparg
11701	gi:515957791:ref:WP_017388374.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
11702	gi:589562294:gb:EXI41265.1:|[u'macrolide',			deeparg
11703	gi:554917939:ref:WP_023194007.1:|[u'aminocoumarin']|mdtC|unknown	mdtC	3000794	deeparg
11704	gi:1393270467:ref:WP_109791212.1:|[u'carbapenem',			deeparg
11705	gi:686404660:ref:WP_031911321.1:|[u'fluoroquinolone',			deeparg
11706	ZP_02346647|[u'multidrug']|AcrB|unknown	AcrF	3000502	deeparg
11707	gi:446573711:ref:WP_000651057.1:|[u'glycylcycline',			deeparg
11708	gi:446783033:ref:WP_000860289.1:|[u'peptide']|arnA|unknown	arnA	3002985	deeparg
11709	gi:920177131:ref:WP_052962464.1:|[u'fluoroquinolone',			deeparg
11710	AHL30281.1|[u'beta_lactam']|OXA-383|unknown	OXA-383	3001569	deeparg
11711	NP_455432|[u'macrolide-lincosamide-streptogramin']|MacB|unknown	macB	3000535	deeparg
11712	gi:485905089:ref:WP_001489266.1:|[u'fluoroquinolone',			deeparg
11713	gi:504696094:ref:WP_014883196.1:|[u'macrolide']|macA|unknown	macA	3000533	deeparg
11714	gi:779844248:ref:WP_045345709.1:|[u'fluoroquinolone']|mdtH|unknown	mdtH	3001216	deeparg
11715	gi:486419591:ref:WP_001612185.1:|[u'nucleoside',			deeparg
11716	gi:693100745:ref:WP_032256131.1:|[u'fluoroquinolone',			deeparg
11717	KIX81495.1|[u'macrolide-lincosamide-streptogramin']|lmrB|unknown	lmrB	3002813	deeparg
11718	gi:446573700:ref:WP_000651046.1:|[u'glycylcycline',			deeparg
11719	gi:730473147:ref:WP_034023301.1:|[u'macrolide',			deeparg
11720	gi:447133982:ref:WP_001211238.1:|[u'cephalosporin',			deeparg
11721	gi:649725743:gb:AIC64394.1:|[u'cephalosporin']|CTX-M-30|unknown	CTX-M-30	3001892	deeparg
11722	gi:757799830:ref:WP_043017032.1:|[u'peptide']|arnA|unknown	arnA	3002985	deeparg
11723	gi:610425508:gb:AHW74384.1:|[u'glycylcycline',			deeparg
11724	gi:492333575:ref:WP_005812825.1:|[u'Nitroimidazole']|NimB_Nitroimidazole_Gene|NimB_Nitroimidazole_Gene|unknown			deeparg
11725	gi:1001733183:ref:WP_061284391.1:|[u'macrolide',			deeparg
11726	gi:752588961:ref:WP_041258349.1:|[u'cephalosporin',			deeparg
